"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ANKRD40",1.6313446563663,0.290797986266315,36.2855077119266,0.080685631907786,0.82186065915728
"ANKRD44",0.254037513086531,0.0746792722762609,59.9708284821013,0.0466921361909385,0.883395911556112
"ANKRD46",1.98081037605509,0.306920573202961,33.8085732003619,0.0828974272846695,0.804686413572521
"ANKRD49",3.51323224652859,0.380771359039937,23.8370867885633,0.0932989844956151,0.75100820470032
"ANKRD52",2.9991846310732,0.349838869273116,27.4828694335854,0.0887810747607371,0.764149631483799
"ANKRD54",6.76038333566135,0.596910428488957,6.53913615903225,0.131114765703476,0.794743429286608
"ANKS3",2.91963773992386,0.351092952535129,27.5204864333576,0.0890067421693423,0.766791823112224
"ANKZF1",4.02367930546215,0.396631554068978,21.7560719559962,0.0956354194507355,0.740787094979836
"ANO6",0.897625341801614,0.0650545745721285,46.2686061063474,0.0422312131508969,0.606104853288833
"ANP32A",2.82592253065389,0.0898782131378772,29.6213507396441,0.0427959962807774,0.348352106800167
"ANP32B",2.96179789393283,0.0686316664767626,26.4738615681603,0.0390619584515312,0.251147267417605
"ANP32E",0.681008704067486,0.0817337642216408,51.3600542131118,0.0461163420226535,0.732860520094563
"ANTXR2",0.29285062232128,0.0513550608417985,58.9922987814064,0.0423081975750651,0.822555972743707
"ANXA1",0.218936045474616,0.00470400749106141,51.690291264744,0.0334605595553266,0.594562647754137
"ANXA11",2.70291085344135,0.0690237007736933,26.1946840321937,0.038883112620312,0.244333194270616
"ANXA2",1.21396071629511,0.00831659080793243,25.4777940434887,0.0308220492170474,0.101863440411626
"ANXA2R",0.157760726821176,0.0872401210487177,61.4842162153678,0.0493460995995187,0.934640522875817
"ANXA4",1.45899049132093,0.0670255688330629,38.0854103061435,0.0409275156626007,0.456890557641496
"ANXA5",0.931368554419671,0.0141315876812753,31.4613160572,0.0322532680801823,0.225837852871645
"ANXA6",1.27817074229998,0.0397558676606891,36.2825587531556,0.0365534801760313,0.370324016131275
"ANXA7",3.55119400970716,0.120003821810185,25.7619297922549,0.0463334082965658,0.335836462244472
"AP1AR",2.13221114907681,0.288066852294403,34.284678731545,0.0793513294806273,0.781532471144486
"AP1B1",0.961171520440435,0.119268608115163,47.8752626953007,0.0519211437324001,0.735433180364344
"AP1G1",2.58277721833226,0.285579525291659,31.7196046004595,0.0776678939416854,0.731400361563065
"AP1G2",2.21589737903662,0.168713779600497,37.3388776325014,0.057849361235191,0.630858016965651
"AP1M1",2.36746900478697,0.24788377570228,33.8304837497984,0.0711323538176162,0.70470031984425
"AP1S1",3.87212597110873,0.155126419636123,27.6540239356778,0.0527235683577462,0.435753024614101
"AP1S2",0.403048158415413,0.0397656324568281,55.2038344906962,0.0396659957975545,0.728827701293283
"AP2A1",2.79847044153752,0.15555301391176,32.2738336989759,0.0539107950946231,0.515992212487832
"AP2A2",2.59086479716445,0.242446039040692,32.8239437997539,0.0697114668275729,0.677513558614935
"AP2B1",1.4934412408327,0.0560754498560731,37.0057807688936,0.0391088180211236,0.416284244194132
"AP2M1",5.11282865730416,0.0863433100417275,16.9144575856074,0.0396322265077036,0.123279098873592
"AP2S1",5.06035136242072,0.0871387031872893,18.5902664907326,0.0402587738622958,0.155402586566542
"AP3B1",3.10126651074949,0.253414877917788,29.6662169237162,0.0705073670238402,0.640244750382422
"AP3D1",4.09478737614226,0.247452858456335,26.1854894872609,0.0682297249846486,0.570296203587818
"AP3M1",4.54268842900379,0.395131316992328,20.1018190334888,0.0944410508478565,0.709637046307885
