"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"METTL7A",0.43479372911522,0.0701652721965756,35.036949012366,0.0117292271869484,0.75516708518447
"METTL8",1.94428397935411,0.396852300120115,18.4686522831513,0.0368674480983241,0.823546455476144
"METTL9",6.343170693006,0.239805968030538,9.3981171555348,0.027518101631288,0.342379756615801
"MEX3C",1.50087094340746,0.398476007487176,19.6878179087047,0.0370861087055477,0.860054085377632
"MFAP1",2.45605073483084,0.343122968382648,18.2781131826482,0.0324300943403234,0.734595325478076
"MFF",8.14467206924199,0.306511977274035,5.23805188388008,0.0304871502187698,0.340061811860151
"MFGE8",0.207854067530848,0.00164497655530174,29.9359915421823,0.013433345824875,0.485319683214217
"MFHAS1",0.68959424826288,0.246819349255834,28.9531592574141,0.0241788979238652,0.875796793509755
"MFN1",1.61167407092459,0.267813813389209,23.5548389987095,0.0266258169160531,0.759899555727255
"MFN2",3.35529986576757,0.462029122022647,12.9701651654627,0.0420130123562122,0.772068765694418
"MFNG",0.31258713863555,0.0652849231403122,37.2416835725639,0.0102418249742052,0.810218273131157
"MFSD1",0.869518060946183,0.0336527053955911,25.0618928621611,0.0169951573297963,0.405060846049836
"MFSD10",3.20492569906458,0.126240337198836,16.7452275207612,0.0223919682342126,0.344118215182538
"MFSD11",2.96977933339167,0.297610909370436,17.848691599121,0.0293150319192311,0.651728800463589
"MFSD12",0.714262365857365,0.108397371147836,31.9495369143535,0.0149901418280127,0.732180799690941
"MFSD14B",1.45050924879765,0.28455593361065,23.7264453294056,0.0277568015849868,0.791384971991501
"MFSD3",0.873404802922394,0.151735408743401,30.6661603932767,0.0176969184079943,0.768495267529457
"MFSD5",5.6143209001027,0.506452186535805,7.83449375426672,0.0450156331039937,0.69615607494688
"MFSD8",2.27299039153494,0.528367248368797,12.7844276468296,0.0484207714506187,0.870291674715086
"MGA",2.12771297905572,0.338621963205115,19.5310730125744,0.0320767736109754,0.761734595325478
"MGAT1",1.16144325263884,0.0416923321088406,22.1502914692247,0.0188393565551847,0.337357542978559
"MGAT2",1.33713724236677,0.196971995133432,26.1315595313489,0.0216397456506147,0.716534672590303
"MGAT4A",0.33793743609479,0.0329324899181988,35.3283993399565,0.0102474318490357,0.699150086922928
"MGAT4B",1.11615102019715,0.217065022982291,27.3908943764398,0.022522323472974,0.784141394630095
"MGAT5",0.819300982874611,0.183088579879382,30.1680873708933,0.0196202263200417,0.80616186980877
"MGLL",0.184646622286998,0.0142998385434763,37.6166829207713,0.00810856740695621,0.732953447942824
"MGME1",2.05104180732259,0.353284012615101,19.6561381375737,0.0332880580845606,0.787908054858026
"MGMT",2.82625453644761,0.181778054135276,18.8192010577552,0.0231344326375793,0.492273517481167
"MGRN1",3.24602762476009,0.301775060727055,16.3451827651079,0.0295983810305585,0.618022020475179
"MGST1",0.247223073292232,0.00694172004705276,33.1622965955029,0.0111468747330149,0.589723778249952
"MGST2",0.689538715801569,0.0575079904436683,30.774185306771,0.0138241723587301,0.611261348271199
"MGST3",2.23855543473689,0.0306905416232704,15.1134694067413,0.0233306994447216,0.124299787521731
"MIA3",2.40109222862565,0.209019841827076,20.3937358284901,0.0238101500532573,0.579099864786556
"MIB1",2.05735106788217,0.319948425148132,20.4812195271569,0.0306683815216145,0.758257678192003
"MIB2",2.08895241085323,0.323080221880322,20.3557804840238,0.0309226823420012,0.759706393664284
"MICA",1.92908018941065,0.350076633024559,20.0207764046796,0.0330002148632848,0.793026849526753
"MICAL3",0.68403433973058,0.145683011496345,32.1388190041898,0.0167587358082746,0.799884102762218
"MICU1",1.80921770197259,0.218358485248074,23.1997749145907,0.0236005680162355,0.67065868263473
"MICU2",2.68151139197542,0.306554227306153,18.1323182256508,0.0297817804894574,0.673556113579293
"MID1IP1",0.904453349996088,0.115494585635635,30.1191402828371,0.0161738698256344,0.692485995750435
"MIDN",1.53370024631517,0.121831709612049,24.5067516679476,0.0189227962204028,0.546262314081514
"MIEF1",2.18510150993506,0.306172924984579,20.4857371355824,0.0296884516769082,0.73662352713927
"MIEN1",4.63441656531471,0.177412675149768,12.7265375313885,0.0248127391375429,0.325767819200309
"MIER1",2.75550579027216,0.195133602686636,18.4302427778719,0.0236695132689056,0.50338033610199
"MIF",1.20337956961689,0.00311377409510078,13.5364035053058,0.025272875719549,0.0174811666988603
"MIF4GD",1.32543117760777,0.119424445132511,26.5963468492031,0.0179512736853999,0.600444272744833
"MIIP",2.20683631181179,0.173049514627955,21.5280422018473,0.0219353711068994,0.550898203592814
"MINK1",1.15570152534718,0.137798364621201,27.7867028756428,0.0181342209219694,0.664574077651149
"MINPP1",1.71722190707083,0.38535294681196,19.4901197671635,0.0359161812475309,0.833880625845084
"MIOS",2.5234488673883,0.409694176891343,16.4966294550943,0.0378328597859921,0.788970446204366
"MIR22HG",0.417737525087471,0.102856458599885,35.5055034916753,0.0129649159677084,0.823932779602086
"MIR4435-2HG",0.404630795671812,0.0188644944401342,30.8299433878816,0.0129824332339294,0.543558045199923
"MIS12",1.57634479816234,0.373036518680313,20.4110963022092,0.0349017977133868,0.839965230828665
"MIS18A",0.725017608660551,0.20072280257341,30.4120832820182,0.0206502111626339,0.841800270426888
"MIS18BP1",1.01889198044831,0.0988419808651614,28.2796077852099,0.0164095473608761,0.612227158586054
"MITD1",3.73306035433282,0.333297120683728,14.6929835085717,0.0317842710621899,0.622657909986479
"MKKS",5.07620736984715,0.351053536852052,11.3499028590341,0.0330291566972375,0.561135792930268
"MKLN1",4.10123799067172,0.34453664651035,13.3641950198307,0.0325143889731212,0.604597257098706
"MKNK1",0.797764024441939,0.122392304457881,30.9998223979544,0.0160590330761132,0.728897044620437
"MKNK2",1.22221987221535,0.126561891389186,27.2597361024203,0.0179037432274284,0.630963878694224
"MKRN1",6.26747887574514,0.317041439273167,9.13613285166873,0.0310038581771147,0.452965037666602
"MLEC",2.89215264188181,0.0851241148682605,16.4952802455655,0.0220861978685774,0.265018350395982
"MLF1",0.967646968748088,0.139069527335655,30.2686152334087,0.0172338847506009,0.736333784044814
"MLF2",3.63791877899096,0.0786830271716181,13.3194618682687,0.0236249407883738,0.17046552057176
"MLH1",2.56645609287427,0.447337841655803,15.0790536340986,0.0409884949079757,0.808286652501449
"MLH3",1.00678850326047,0.277578913316248,26.0891985793921,0.0269398553554585,0.845566930654819
"MLLT1",2.69428596924853,0.456743338335892,14.5846414757885,0.041810103750032,0.808866138690361
"MLLT10",2.07174311466335,0.203460570017063,22.5142231586824,0.02305295697053,0.627776704655206
"MLLT3",0.753888772355015,0.166148319952408,30.9540408351288,0.0183443825874858,0.800367007919645
"MLLT6",1.79224130790907,0.203203088225314,23.2159973487175,0.022761871839731,0.646416843731891
"MLST8",3.41100153210569,0.254452457308846,17.4742416005889,0.0269043904436219,0.573884489086343
"MLX",4.24602632947409,0.249466688631132,13.799762986981,0.0270630217256247,0.468804326830211
"MLXIP",1.56615919365436,0.154457845186547,25.1638705189498,0.0199018537229228,0.619663898010431
"MLYCD",2.18173144204441,0.53227783539094,12.8368757340839,0.0488529745930365,0.877921576202434
"MMAB",2.00840240789111,0.273195337884953,21.9048770293759,0.0272612616198846,0.723198763762797
"MMADHC",4.86476450939679,0.172114976718785,12.191318015487,0.0248637150876702,0.303747344021634
"MMD",0.404897789230007,0.109705356364262,35.5977470168769,0.0132724912007406,0.838033610198957
"MMGT1",2.44985426900973,0.284369206865918,19.8628570511573,0.028242349535141,0.685338999420514
"MMP14",0.336618254228331,0.0102892289734328,30.231028034233,0.0132996411134551,0.51033417036894
"MMS22L",0.688294906970642,0.287865335490515,27.3680729143282,0.0275721556578449,0.897624106625459
"MNAT1",3.85570737613932,0.424521113279493,12.9159437774687,0.0387130733130851,0.71344407958277
"MNT",3.64742246047835,0.58547465407336,8.6909572374303,0.0532586067032299,0.839772068765694
"MOAP1",1.84626546927508,0.409433012340775,18.1930539943329,0.0379259833520988,0.835812246474792
"MOB1A",1.89793445524003,0.0642375165393754,18.6808322802235,0.0208561517559132,0.283368746378211
"MOB1B",1.74970288657244,0.302366271726795,22.0708516687869,0.0292455635507797,0.774096967355611
"MOB2",1.90648359115862,0.219708058792401,22.7595848178058,0.0237885841085419,0.660807417423218
"MOB3A",1.311405322521,0.187110921696929,26.2620017481703,0.0210477577395308,0.703979138497199
"MOB3B",0.507096824415265,0.126014326140261,34.1890073081196,0.0148069535672999,0.825188333011397
"MOB4",0.544149311420894,0.0715285428947865,33.1857661932659,0.0128367553314074,0.704462043654626
"MOCS2",3.41063342470045,0.285665196459055,16.5523782566682,0.0286905247945953,0.598319490052154
"MOGS",2.97725910731617,0.391125357068959,15.7917723065735,0.036199883898905,0.740969673556114
"MON1B",3.59048527943757,0.423540726528801,13.383069572653,0.0386459485330588,0.724937222329535
"MON2",1.88646760689522,0.251426955030275,22.2745457701427,0.0257191653174605,0.698667181765501
"MORF4L1",5.28714928766147,0.0766110097683674,9.26500023605473,0.0254995556493271,0.0681862082287039
"MORF4L2",2.09156763914815,0.0794958971843368,19.9118532782166,0.0203197473469014,0.346339578906703
"MORN2",2.05824998396498,0.289666827629647,21.5741383934708,0.0284616707335912,0.74019702530423
"MOSPD1",2.81272941788729,0.495390122285681,13.1241976154512,0.0452425643639179,0.827602858798532
"MOSPD2",1.61811933738124,0.295682045804126,22.7690190560864,0.0286857220400391,0.782692679157813
"MOSPD3",1.02176284679668,0.0794536338834193,28.1571621387556,0.0159200804793631,0.57542978559011
"MOV10",1.71335286945122,0.267489373974549,22.8677196530298,0.0266718177962427,0.740583349430172
"MPC1",2.71606513154253,0.165328876994276,18.9655687795659,0.0224925853997382,0.468804326830211
"MPC2",2.57418597516932,0.0802621695068207,18.0326587740745,0.0213224271870096,0.297662739038053
"MPDU1",2.31507416445122,0.284138381477979,20.2162342190194,0.0281582497713197,0.694610778443114
"MPG",5.91836644941418,0.196089411234694,10.0409577463717,0.0260286947055272,0.289356770330307
"MPHOSPH10",3.3499173622604,0.274088803577856,16.9973397530266,0.0279818329286756,0.592041723005602
"MPHOSPH6",0.719953956600526,0.0929061614730155,31.589846520661,0.0145208440929969,0.695673169789453
"MPHOSPH8",2.72264815216257,0.132568759134729,16.8871504682568,0.0222762756707048,0.356384006181186
