"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ALG6",2.00939236252859,0.388458510207798,12.7122845852711,0.0190692930803589,0.88022076372315
"ALG8",3.00602928837631,0.488140803796535,10.5921570351559,0.0172193891079241,0.879624105011933
"ALKBH1",6.25634322457087,0.700237352106301,7.54696296948012,0.0122975200501739,0.894838902147971
"ALKBH2",0.731198744231331,0.15998292410893,17.9916969401956,0.0221512371746432,0.868585918854415
"ALKBH3",2.28753534085478,0.431149329998745,11.8534045036008,0.0184473191226921,0.885292362768496
"ALKBH4",10.6956122143611,0.740284917419638,8.06581267548562,0.00953260808638039,0.85381861575179
"ALKBH5",1.71872654302308,0.208070360902913,15.0265039543282,0.0178175641493196,0.774612171837709
"ALKBH7",3.3744774519311,0.11815882116979,10.9386172009191,0.00374252567304237,0.447046539379475
"ALOX12-AS1",3.52586368290481,0.571584522545514,9.17180194744553,0.0158830699565992,0.895883054892601
"ALOX5AP",0.233212897606374,0.00356513805064524,16.5303410199997,0.00822281223397756,0.569659904534606
"AMD1",1.60400056652021,0.0472481780031806,12.0443618875615,0.000155174596776157,0.400208830548926
"AMDHD2",0.777230784298952,0.211917603758508,17.1607426807556,0.0224379025087835,0.89409307875895
"AMFR",1.54859385671957,0.372744999041412,13.3765536678801,0.0199336240519775,0.899612171837709
"AMMECR1",1.49682403794147,0.342520903846837,13.9468516429513,0.0201939775869544,0.891258949880668
"AMPD2",0.610907807202317,0.133724930360056,18.6010632112079,0.0223930360539042,0.865751789976134
"AMZ2",1.81787282530625,0.119075590604982,14.2896360461388,0.0114783744741605,0.619182577565632
"ANAPC1",0.52203410622732,0.0783080888405877,18.9884028772952,0.0204707630731499,0.810560859188544
"ANAPC10",4.02822000943325,0.498472625124729,9.99041871873786,0.0162141652114673,0.846957040572792
"ANAPC11",2.40332846765041,0.054694164312526,9.83895721196921,0.00457786219556181,0.299821002386635
"ANAPC13",2.39767177172424,0.202008729163469,13.7415653886032,0.0148656172036852,0.698687350835322
"ANAPC15",1.4229367883022,0.142477747895264,15.9952192513696,0.0167146814745224,0.738961813842482
"ANAPC16",2.42690492545314,0.0526610101306835,9.09134080048345,0.00660786561049116,0.258651551312649
"ANAPC2",2.07721378428352,0.28197040176335,13.9207917354362,0.0183854666593041,0.809815035799523
"ANAPC4",2.41599243190128,0.395241444184092,12.2312767467033,0.0183835488666507,0.859934367541766
"ANAPC5",4.65896694636379,0.165494277321507,9.2204468790932,0.00381036349957108,0.424970167064439
"ANAPC7",4.57104547078334,0.506062377752797,9.70482691702108,0.0157276646619012,0.833383054892601
"ANGEL2",3.50604811586917,0.429476222318644,11.0305227463859,0.0169217593038587,0.827714797136038
"ANK3",0.309534617136784,0.102650100597703,20.2263975857348,0.0248878824335613,0.910352028639618
"ANKFY1",1.63387478162584,0.263813920273924,14.8065475209275,0.0194786041447059,0.834874701670644
"ANKH",0.473254547585918,0.0612159104761123,19.095275142455,0.0197216204755681,0.79236276849642
"ANKHD1",1.86246193619128,0.418109267650806,12.3288613063729,0.0190975108615365,0.899015513126492
"ANKIB1",1.90645398556846,0.27814081507562,14.2261254190468,0.0188332281313793,0.821599045346062
"ANKLE2",1.6054035245,0.0642060185689753,13.328718411376,0.00499368690507935,0.492243436754177
"ANKRA2",2.29837868440564,0.349037768848976,12.9347069890284,0.0185226912425045,0.840692124105012
"ANKRD10",1.17237034559034,0.0312796229169462,12.5662262702501,0.00012597875431157,0.401998806682578
"ANKRD11",1.89424993541301,0.0891469236386564,13.3576177449451,0.00712331502817303,0.529683770883055
"ANKRD12",1.9267513075896,0.0296344850854937,8.47753758319403,0.0110216152017911,0.188245823389021
"ANKRD13A",1.5699424363638,0.275264946021865,14.7955104809162,0.0198298665091125,0.849194510739857
"ANKRD13C",4.05236022910759,0.357824073275384,11.1654663152296,0.0156007165589786,0.747762529832936
"ANKRD13D",1.29585387023112,0.202516177892048,16.0119886711877,0.0196408725259291,0.81980906921241
"ANKRD17",2.67846574718633,0.173450613997302,12.9953156627817,0.0118785676667269,0.623806682577566
"ANKRD26",0.514548446567254,0.121727614935833,19.1026551176213,0.0230235224843967,0.876193317422434
"ANKRD27",2.02879298941813,0.277011449897665,14.1160376196955,0.0185435485388144,0.81354415274463
