"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ACTR6",2.51556384828858,0.333710657427488,5.36879905384808,0.055487053439396,0.774344326149052
"ACTR8",2.70222704419098,0.476650726398147,6.22392433668116,0.0655028975262939,0.855362243573098
"ACVR1",1.09230755008847,0.208276267101416,5.32766707714037,0.0518804175906372,0.816151648922358
"ACYP1",1.02795781593202,0.148250830303228,4.95908905571934,0.0454290109832463,0.759283303038172
"ACYP2",1.96472226189395,0.157242453535197,4.08748483768996,0.0368801462298367,0.616982601921579
"ADA",0.386773966984342,0.071606821461742,5.35786919690334,0.0457626628682158,0.820046741106206
"ADAM10",2.06364864491635,0.115463999638996,3.41421554855924,0.0273757706998684,0.513113477018956
"ADAM15",0.629011183516962,0.0235729867289252,3.36422029431001,0.0189933272974337,0.489223578291353
"ADAM17",1.90620077910273,0.225476343603149,4.88189897471708,0.0477244928065366,0.731757984938977
"ADAM9",1.78986416023542,0.124569621134782,3.91695632052374,0.0329979754271255,0.589457283822384
"ADAR",4.03005962473138,0.137032182723191,2.23579558489098,0.017693017818241,0.335756946247728
"ADAT1",1.83580249442044,0.395922152883334,5.89476953552021,0.0626408453155464,0.864450792002077
"ADCK2",1.73846647372933,0.348450933003873,5.74329280249465,0.0599500665537421,0.850428460140223
"ADCK5",1.90335524094987,0.445713723181059,6.10168610858484,0.0655062495408995,0.883666580109063
"ADD1",2.0984833461913,0.1033390973972,2.9303034552183,0.0219215003570845,0.443780836146455
"ADD3",0.58542259768944,0.029716275225552,3.77407302394877,0.0244488826566004,0.557257855102571
"ADGRE5",0.492209734298549,0.0434582149095025,4.6192905403208,0.035423815493637,0.695923136847572
"ADGRG1",0.254000360877172,0.0334284303836549,5.23345920098773,0.0421241168000164,0.79485847831732
"ADH5",2.12785788608612,0.104257166608273,2.9637164452316,0.0222603964278354,0.44793560114256
"ADI1",1.98762164559093,0.0822579387705501,2.76463753705923,0.0181074407725658,0.412620098675669
"ADIPOR1",6.52924819435359,0.193089348969166,2.28085719806923,0.0212727480257704,0.313425084393664
"ADIPOR2",1.77795720482586,0.189128138344397,4.60446988473049,0.0436467967242039,0.695923136847572
"ADK",2.15176815262288,0.196473818345536,4.40682524337397,0.0419103669054971,0.660347961568424
"ADM",0.118322546019199,0.00643186309906964,5.15665505068899,0.0395342796011965,0.777979745520644
"ADNP",3.92202924858827,0.394342390122398,5.54436565667236,0.0565178122960588,0.734614385873799
"ADNP2",1.28035727153273,0.316011097565169,5.73790906669153,0.0595839087097208,0.869384575434952
"ADO",4.0796940238167,0.670597124117836,7.69251301943101,0.0741557134377213,0.898987276032199
"ADPGK",2.33469607232631,0.174791450593872,4.1313188573001,0.0378314964712997,0.615424565048039
"ADPRHL2",3.23540522376181,0.324762185690958,5.17602988154104,0.052386603306545,0.723188782134511
"ADPRM",0.695532927329298,0.289250097602449,5.92225542470027,0.0610691538643488,0.916904700077902
"ADRM1",4.89013282601821,0.188331793812696,2.76929894207048,0.0256252513681947,0.395741365878992
"ADSL",3.18635365740609,0.195904990351131,3.74935124853691,0.0352761891731468,0.549987016359387
"ADSS",2.4263032376334,0.128566951106462,3.29655842864779,0.0271032267220865,0.494417034536484
"AEBP2",5.54219923720663,0.627588634444204,7.81289309897885,0.0705637280327779,0.839002856400935
"AEN",0.552095953720957,0.203431551915732,5.81257574202791,0.0567705412600515,0.900804985717995
"AES",3.37153973782392,0.099063928630611,1.84234513852132,0.0107118154135568,0.280446637237081
"AFF1",1.85409922178508,0.14158782439567,3.9130623505124,0.0344058705637006,0.593352376006232
"AFF4",3.07994362243199,0.125267241221039,2.56701736866704,0.0200164145126787,0.387951181511296
"AFG3L2",3.86795511012863,0.243948167537582,4.01529165798994,0.0395472062380709,0.568943131654116
"AFMID",1.09823414444236,0.157685957770062,4.98669589188193,0.046099768664628,0.762399376785251
